tweetDate,twitterId,handle,text,profileUser,name,tweetLink,timestamp,query,type
Wed May 27 06:11:22 +0000 2020,17480896,postimees,Bolt alustab Tallinnas elektritõukerataste laenutuse hooaega https://t.co/KCoz7ryorK,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265525986675830788,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Wed May 27 03:31:16 +0000 2020,17480896,postimees,Päevaga sai liikluses vigastada neli inimest https://t.co/xxsAf70w8g,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265485696455905281,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Wed May 27 03:26:17 +0000 2020,17480896,postimees,Politsei tabas kuus joobes sõidukijuhti https://t.co/k3um8GKAXU,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265484444972056579,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Wed May 27 03:22:59 +0000 2020,17480896,postimees,Reitingud: Reformierakonna toetus püsib aasta madalaimal tasemel https://t.co/R8dzyeY6MS,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265483611979071488,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 19:15:47 +0000 2020,17480896,postimees,Kolmandate riikide tudengid ei pruugi sügisel Eestisse pääseda https://t.co/hAyKzzRCAa,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265361005179215876,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 18:36:32 +0000 2020,17480896,postimees,Keskerakonna kahtlase annetaja juhtum liigub prokuratuuri https://t.co/BOjkYF6wew,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265351127236775938,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 17:30:09 +0000 2020,17480896,postimees,Rattaõnnetustes on tänavu viga saanud ligi sada inimest https://t.co/JfEha8JMje,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265334419667255303,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 17:18:45 +0000 2020,17480896,postimees,Mariliis Lindsalu: maasikakasvatajad ei laiskle ning töötajad ei ole orjad https://t.co/dfxKR9pgoR,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265331553367986178,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 16:56:05 +0000 2020,17480896,postimees,Eesti soovib liituda USA missiooniga Hormuzi väinas https://t.co/GOLLiwwLc0,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265325850263724032,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 16:40:01 +0000 2020,17480896,postimees,Välistudengid kipuvad õppimiseks mõeldud elamisluba kasutama töötamise pähe https://t.co/G9vyArGaYF,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265321805331550208,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 14:47:59 +0000 2020,17480896,postimees,Pelgulinnas sai liiklusõnnetuses viga Hondat juhtinud naine https://t.co/bBZGP9emwv,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265293612214030336,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 14:33:14 +0000 2020,17480896,postimees,Aeg: Tartu maakohtu otsus toob meelde Mary Krossi juhtumi https://t.co/lUv0Mp721M,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265289900913496065,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 12:53:16 +0000 2020,17480896,postimees,Heategevuslik «Laulud sõdurile» toimub koostöös Postimees Grupiga https://t.co/Z73HS5wc6B,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265264741754253312,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 12:23:35 +0000 2020,17480896,postimees,Lasnamäel liigub ringi noor põder https://t.co/cBZCjvM32a,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265257271178727424,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 10:58:17 +0000 2020,17480896,postimees,PERH sai ehitustegevuseks 25-miljonilise laenu  https://t.co/RTWPefwJ4v,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265235805381046278,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 09:58:48 +0000 2020,17480896,postimees,Stroomi ranna lähistel käib politseioperatsioon kadunud inimese leidmiseks https://t.co/Beck7oJnrr,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265220833947115520,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 09:40:38 +0000 2020,17480896,postimees,Rahapesu andmebüroo lahutatakse politseist ja sellest tehakse eraldi asutus https://t.co/x0xJIFJ8KU,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265216265116946435,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 08:30:19 +0000 2020,17480896,postimees,Is tech giants’ coronavirus app technology safe? https://t.co/5KKVQcdn90,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265198565984546816,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 08:20:07 +0000 2020,17480896,postimees,Eksperdid ja visionäärid arutlevad konverentsil kriisijärgse maailma võimaluste üle https://t.co/xPffvb9EIR,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265196000915927040,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 04:15:28 +0000 2020,17480896,postimees,Päevaga sai liikluses vigasada kuus inimest https://t.co/0p05d4gYXz,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265134432656244736,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 04:05:33 +0000 2020,17480896,postimees,Hooldustööde tõttu katkevad lühiajaliselt ID-teenused https://t.co/RMQAAsu1lM,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265131937640873985,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Tue May 26 03:34:42 +0000 2020,17480896,postimees,Politsei tabas 14 joobes sõidukijuht https://t.co/vks6f9mBso,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265124172495290368,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 20:34:03 +0000 2020,17480896,postimees,Reinsalu: 500-miljardi fondi loomine pole Eesti jaoks väike küsimus https://t.co/KRZdjDsUsk,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1265018315107434498,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 19:09:47 +0000 2020,17480896,postimees,Tartu otsib võimalusi Tartu ja Helsingi lennuliini taastamiseks https://t.co/PlxMqStFYT,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264997105397108738,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 16:40:11 +0000 2020,17480896,postimees,Tuttpütipaar on taas otsepildis https://t.co/yAZgNP7ZpD,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264959458284908544,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 16:28:46 +0000 2020,17480896,postimees,Tallinna kesklinna mänguväljakute liiv on peatselt sõelutud ja vahetatud https://t.co/kkxbV7HuXk,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264956585262096385,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 16:15:33 +0000 2020,17480896,postimees,Sõidueksamil kolma korda läbikukkunuil tuleb uuesti sõidutunde võtta https://t.co/JYT60clBCI,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264953258705027076,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 15:55:50 +0000 2020,17480896,postimees,"Seeder ja Helme kinnitavad, et miljoninõue Keskerakonna vastu ei kao https://t.co/TicTw8tUuE",https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264948297179021312,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 14:48:43 +0000 2020,17480896,postimees,Kaitseväe juhataja külastab miinijahtijat Admiral Cowan https://t.co/tAD5cP0z3P,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264931407664742403,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 14:08:28 +0000 2020,17480896,postimees,Kohus võttis oma elukaaslase tapmises kahtlustatava vahi alla https://t.co/hPMgvp0ODl,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264921280026939392,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 13:41:58 +0000 2020,17480896,postimees,Veofirmad üritasid jäätmeid Soomest ebaseaduslikult Eestisse tuua https://t.co/nsaWGidJvp,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264914610471276544,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 12:52:29 +0000 2020,17480896,postimees,Uurimine arestimaja töötajal Priit Leito surmas süüd ei tuvastanud https://t.co/5oUUnbKc38,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264902156953571330,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 12:50:20 +0000 2020,17480896,postimees,Päästeamet ostab 370 000 euroga termokaameraid https://t.co/dbMPA0p8Nc,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264901615024291843,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 09:33:58 +0000 2020,17480896,postimees,"Eesti laeva meeskonnal avastati Saksamaal koroonaviirus, laev mõisteti karantiini https://t.co/2ep0U47jXQ",https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264852199793995777,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 09:10:26 +0000 2020,17480896,postimees,Arutelu: riik pole märganud ülekulusid https://t.co/WvkBlQFGWA,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264846275297644546,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 08:18:00 +0000 2020,17480896,postimees,Riigikogu speaker: time of business model built on slave labor over https://t.co/qzh2Yd4U0Q,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264833081745301504,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 08:14:46 +0000 2020,17480896,postimees,Center bouncing back in polls courtesy of crisis https://t.co/JxWxWXAAsH,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264832266456489985,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 07:10:00 +0000 2020,17480896,postimees,Päästjad aitasid rööbaste vahele kinni jäänud pardiperet https://t.co/SY2CR5qBnn,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264815967445618689,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 03:35:17 +0000 2020,17480896,postimees,Liikluses sai vigastada kuus inimest https://t.co/ONjA8lg4V9,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264761932634099712,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Mon May 25 03:33:28 +0000 2020,17480896,postimees,Politsei tabas 32 joobes sõidukijuhti https://t.co/OZ89HHbmJk,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264761475702370305,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sun May 24 17:15:50 +0000 2020,17480896,postimees,Eesti annetatud toidupakid jõudsid Malisse https://t.co/uIa7G71DwD,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264606040785661952,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sun May 24 16:07:59 +0000 2020,17480896,postimees,Arkadi Popovi sõnul peab viiruse levikuks valmis olema ka suvel https://t.co/qfxIYXnu7C,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264588965971021824,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sun May 24 14:24:09 +0000 2020,17480896,postimees,Mootorrattur põrutas autole otsa https://t.co/4kKEAxFMmv,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264562835457216522,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sun May 24 13:31:23 +0000 2020,17480896,postimees,Sada tulevast mesinikku valasid mee asemel higi https://t.co/6AtiNVExy5,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264549558396301320,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sun May 24 12:50:21 +0000 2020,17480896,postimees,Linlased muretsevad lillekastipardi pärast https://t.co/yb4qRL9XyN,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264539230694518789,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sat May 23 21:43:03 +0000 2020,17480896,postimees,Purjus juht nõustus autost väljuma alles pärast kiirreageerijate saabumist https://t.co/wF8fy6vvH1,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264310903555719180,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sat May 23 18:53:12 +0000 2020,17480896,postimees,Eriolukord möödus Eesti mereväele töiselt https://t.co/Ic5p8D6U5n,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264268158837407750,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sat May 23 17:00:14 +0000 2020,17480896,postimees,Laskeinstruktor Martin Bahovski on vaikselt paranemas  https://t.co/VUJWZ5EKxo,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264239728574042116,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sat May 23 15:57:32 +0000 2020,17480896,postimees,Kägu tegi inimestele ootamatu kingituse https://t.co/UAmS1yCrPG,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264223948465725440,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sat May 23 15:05:35 +0000 2020,17480896,postimees,Kagu-Eestis sai täna rannas päevitada https://t.co/lgUmthgKCu,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264210877802336257,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sat May 23 11:57:05 +0000 2020,17480896,postimees,Nurmenukukampaania lõpuspurti toetavad lätlased https://t.co/ZvMaZRhuHh,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264163440337223681,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sat May 23 11:17:41 +0000 2020,17480896,postimees,Hädaolukorra-tordiralli lõi osalejarekordi https://t.co/ZktLMPlmCy,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264153523475886081,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sat May 23 11:12:58 +0000 2020,17480896,postimees,Järvamaal langes tuleroaks heinaküün https://t.co/JdP7tqrUYs,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264152334449487872,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Sat May 23 07:15:57 +0000 2020,17480896,postimees,Aegviidus põleb elumaja lahtise leegiga https://t.co/heoDDR9tQ5,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1264092689622016000,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 19:17:24 +0000 2020,17480896,postimees,Paunküla meevaras viidi mujale  https://t.co/v6nVDN3rK0,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263911861319335944,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 18:42:03 +0000 2020,17480896,postimees,Ööklubiomanikud tunnetavad piirangutes ebaõiglust https://t.co/wwbwA2s3Cf,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263902963594153985,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 18:39:43 +0000 2020,17480896,postimees,Narva saab ühe riigigümnaasiumi asemel kaks https://t.co/vK5sYAqvAy,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263902375959506944,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 17:27:46 +0000 2020,17480896,postimees,Abhaasia eestlased on osa Eestist https://t.co/FFA38qUU45,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263884269597966336,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 16:28:48 +0000 2020,17480896,postimees,Garmen Tabor: meil ei ole mõtet teatreid sellise vaatajate arvuga lahti teha https://t.co/mPqnFP1mXD,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263869430712414208,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 16:16:03 +0000 2020,17480896,postimees,Ratas trying to avoid taking responsibility https://t.co/LquGNOYRzP,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263866221507891203,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 16:06:05 +0000 2020,17480896,postimees,Puusaag: KredEx conditions like highway robbery https://t.co/NprSV6ucVy,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263863713808908290,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 15:36:41 +0000 2020,17480896,postimees,Logistikapataljon mälestas Afganistanis langenud kaasvõitlejat https://t.co/eSxXBGMHVm,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263856316390539266,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 15:16:24 +0000 2020,17480896,postimees,Eesti jalgpalli liigamäng jõuab Balkanimaade telesse https://t.co/vdQkUwFfss,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263851212220350469,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 13:54:56 +0000 2020,17480896,postimees,Pikk uurimine läbi: garaažiukse all hukkunud 4-aastase poisi surmas süüdistatakse hooldusfirma töötajaid https://t.co/1vU15Ugs0O,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263830708868517889,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 12:04:36 +0000 2020,17480896,postimees,Riigikogu esimees: orjatööle üles ehitatud ärimudeli aeg on läbi https://t.co/zkAnpf57hy,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263802941196075009,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 10:12:47 +0000 2020,17480896,postimees,Inimesed võtsid piiranguid tõsiselt https://t.co/LOm5eZgBRj,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263774803200270336,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 09:40:33 +0000 2020,17480896,postimees,Riigikohus: maadevahetuse kriminaalasja uuesti ei arutata ja jääb jõusse kaebajate süüdimõistmine https://t.co/UcVEIx7wEt,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263766691491844096,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 08:52:06 +0000 2020,17480896,postimees,Kindlustusfirma annab asendusauto asemel jalgratta päriseks https://t.co/xrvUciVnHC,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263754500487237632,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 08:50:22 +0000 2020,17480896,postimees,Tartu maanteel suitseb reklaamtahvel https://t.co/yyK1HoRKkc,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263754061872054272,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 08:41:36 +0000 2020,17480896,postimees,USA sõjaväelasena esinenud kelm pettis Saare naiselt välja tuhandeid eurosid https://t.co/zXXxBsNJ7l,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263751855387168770,2020-07-12T05:30:39.501Z,https://twitter.com/postimees,tweets-replies
Fri May 22 08:19:26 +0000 2020,17480896,postimees,Põllumehed kutsuvad riigijuhte välkläbirääkimistele tööjõukriisi lahendamiseks https://t.co/Iphivi4GWo,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263746277352841216,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Fri May 22 07:56:57 +0000 2020,17480896,postimees,Euroopa parlamendi liikmed kutsuvad riike üles poliitvange vabastama https://t.co/mg8ayg3991,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263740620817838080,2020-07-12T05:30:39.503Z,https://twitter.com/postimees,tweets-replies
Fri May 22 06:18:33 +0000 2020,17480896,postimees,Prokuratuur süüdistab Saaremaa surmakutsarit mõrvas https://t.co/am0ZGB1nIm,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263715857911418880,2020-07-12T05:30:39.503Z,https://twitter.com/postimees,tweets-replies
Fri May 22 05:17:53 +0000 2020,17480896,postimees,Kantar Emor: eriolukord langetas Reformierakonna toetust https://t.co/9BHCvXTTqz,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263700589931835392,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Fri May 22 04:23:56 +0000 2020,17480896,postimees,Keskerakonna toetus kerkis valimiste järgse aja kõrgeimale tasemele https://t.co/aClYBbfZ0b,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263687010616774656,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Fri May 22 03:58:51 +0000 2020,17480896,postimees,Päevaga sai liikluses vigastada neli inimest https://t.co/e92nryPF2Y,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263680700680716288,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Fri May 22 03:21:36 +0000 2020,17480896,postimees,Politsei tabas 11 joobes sõidukijuhti https://t.co/IXVDR8AJxN,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263671323760513030,2020-07-12T05:30:39.503Z,https://twitter.com/postimees,tweets-replies
Thu May 21 21:02:21 +0000 2020,17480896,postimees,Valitsus täpsustas eriolukorra järgseid leevendusi https://t.co/ZFyoaJzyL5,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263575883190804481,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Thu May 21 18:08:01 +0000 2020,17480896,postimees,Politsei: eriolukorra reegleid rikuti üle 6000 korra https://t.co/xECPNqADN4,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263532012205416449,2020-07-12T05:30:39.503Z,https://twitter.com/postimees,tweets-replies
Thu May 21 17:49:58 +0000 2020,17480896,postimees,Eestist võib saada Euroopa oluline ilmakeskus https://t.co/vdbchDD15J,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263527468671086594,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Thu May 21 17:10:44 +0000 2020,17480896,postimees,Pirital hakati rannapinke õlitama https://t.co/ohzEs5pkue,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263517594281222145,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Thu May 21 16:07:36 +0000 2020,17480896,postimees,Suri ajakirjanik Laur Viirand https://t.co/HUtKWN2sZI,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263501707595694081,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Thu May 21 16:05:08 +0000 2020,17480896,postimees,Lux Express taaskäivitab homsest rahvusvahalise bussiliikluse Balti riikides https://t.co/CVWarH15e5,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263501086985531394,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Thu May 21 15:25:32 +0000 2020,17480896,postimees,Kiisler kukutas ERJK kiirkorras menetlemise plaani https://t.co/GP2BUYrphu,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263491119284998149,2020-07-12T05:30:39.503Z,https://twitter.com/postimees,tweets-replies
Thu May 21 15:17:25 +0000 2020,17480896,postimees,Valitsus tühistas alkoholimüügi piirangud  https://t.co/CaX2ngkaut,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263489080228282368,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Thu May 21 15:09:39 +0000 2020,17480896,postimees,Isamaa soovib toitlustusasutuste lahtiolekuaja ja alkoholimüügi piirangu tühistamist https://t.co/OZye1BrU8Q,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263487124193587201,2020-07-12T05:30:39.503Z,https://twitter.com/postimees,tweets-replies
Thu May 21 14:27:29 +0000 2020,17480896,postimees,Rapsipõllud peegeldavad möödujatele päikest https://t.co/peHjzbn4bb,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263476511702683657,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Thu May 21 14:02:44 +0000 2020,17480896,postimees,Lugeja küsib: kas Kalasadama asemele rajatakse tiik? https://t.co/mvucp1S6Iu,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263470284285378569,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Thu May 21 08:50:47 +0000 2020,17480896,postimees,"Valitsuse pressikonverentsil osalevad Ratas, Helme ja Aeg https://t.co/fwZ2EbvhJm",https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263391777387687936,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Thu May 21 07:42:00 +0000 2020,17480896,postimees,Võõbu–Mäo neljarajaline lõik kujunes planeeritust odavamaks https://t.co/WlhRhXWGwx,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263374469378211841,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Thu May 21 06:46:07 +0000 2020,17480896,postimees,Millised on olnud ERJK suuremad kohtuasjad? https://t.co/4t9qdUkync,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263360406216638465,2020-07-12T05:30:39.503Z,https://twitter.com/postimees,tweets-replies
Thu May 21 04:28:44 +0000 2020,17480896,postimees,Tartus korterelamu tulekahjus leitud hukkunu https://t.co/L2Dbf8CMoN,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263325834217226240,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Thu May 21 03:53:23 +0000 2020,17480896,postimees,Joobes juhi põhjustatud avariis sai kaks meest vigastada https://t.co/2LXFv9M5kh,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263316935816732673,2020-07-12T05:30:39.504Z,https://twitter.com/postimees,tweets-replies
Thu May 21 03:47:43 +0000 2020,17480896,postimees,Politsei tabas 10 joobes sõidukijuhti https://t.co/PSDNCbE5ob,https://twitter.com/postimees,Postimees,https://twitter.com/postimees/status/1263315509384265728,2020-07-12T05:30:39.503Z,https://twitter.com/postimees,tweets-replies
